"review_id","rating_date","count_helpful","count_unhelpful","employee_job_end_year","employee_length","employee_status","covid_related_review","flags_business_outlook","flags_ceo_approval","flags_recommend_frend","rating_culture_values","rating_diversity_inclusion","rating_overall","rating_work_life","summary","company_name","employee_location","employee_job_title","advice_to_management","review_pros","review_cons","rating_compensation_benefits","rating_senior_leadership","rating_career_opportunities","sector","rating_year","helpfulness_score","career_missing","employee_job_quit","employee_job_start_year","has_review_text","distilbert_summary_label","distilbert_summary_score","distilbert_pros_label","distilbert_pros_score","distilbert_cons_label","distilbert_cons_score","distilbert_advice_label","distilbert_advice_score","distilbert_summary_signed","distilbert_pros_signed","distilbert_cons_signed","distilbert_advice_signed","roberta_summary_label","roberta_summary_score","roberta_pros_label","roberta_pros_score","roberta_cons_label","roberta_cons_score","roberta_advice_label","roberta_advice_score","roberta_summary_signed","roberta_pros_signed","roberta_cons_signed","roberta_advice_signed","vader_summary_neg","vader_summary_neu","vader_summary_pos","vader_summary_compound","vader_pros_neg","vader_pros_neu","vader_pros_pos","vader_pros_compound","vader_cons_neg","vader_cons_neu","vader_cons_pos","vader_cons_compound","vader_advice_neg","vader_advice_neu","vader_advice_pos","vader_advice_compound","summary_wc","pros_wc","cons_wc","advice_wc"
2025143,"2012-10-07",0,1,2012,20,"REGULAR",0,"POSITIVE","APPROVE","POSITIVE",5,5,5,5,"Verizon's workplace experience.","Verizon","North Bergen, NJ","Local Manager","Be mindful that not everyone learns in the same manner. While striving to be the best, it's necessary to be humble sometimes.","Very diverse. Great benefits. Very good pay scale. 401k matching dollar for dollar.","Some people do not know how to be team players or realize they are part of a team that needs to succeed together.",5,4,5,"Telecommunications",2012,-1,FALSE,TRUE,1992,TRUE,"POSITIVE",0.969385325908661,"POSITIVE",0.999850392341614,"NEGATIVE",0.999142408370972,"POSITIVE",0.836882829666138,0.969385325908661,0.999850392341614,-0.999142408370972,0.836882829666138,"neutral",0.800571143627167,"positive",0.976553022861481,"neutral",0.522904217243195,"neutral",0.51726508140564,0,0.976553022861481,0,0,0,1,0,0,0.079,0.426,0.494,0.8676,0,0.873,0.127,0.4939,0,0.833,0.167,0.6369,3,13,23,22
58308638,"2022-01-21",0,0,2020,2,"REGULAR",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,2,2,"Not a great place.","Teleperformance","Airdrie, Scotland","Customer Service Representative","Take a more personal interest in people and focus on retaining staff.","Some of the people there are really nice.","Management, environment, expectations, stress, and lack of empathy for employees' mental health are issues.",1,1,2,"Professional Services",2022,0,FALSE,TRUE,2018,TRUE,"NEGATIVE",0.999785125255585,"POSITIVE",0.999876618385315,"NEGATIVE",0.997872948646545,"POSITIVE",0.915290355682373,-0.999785125255585,0.999876618385315,-0.997872948646545,0.915290355682373,"negative",0.892242908477783,"positive",0.943395853042603,"negative",0.829737424850464,"neutral",0.687501192092896,-0.892242908477783,0.943395853042603,-0.829737424850464,0,0.523,0.477,0,-0.5096,0,0.694,0.306,0.4754,0.298,0.702,0,-0.6249,0,0.77,0.23,0.507,4,8,14,12
28513391,"2019-08-08",1,0,2019,20,"REGULAR",0,"POSITIVE","APPROVE","POSITIVE",4,4,3,2,"It's an okay place to work.","U.S. Bank","Minneapolis, MN","Group Product Manager","Hold people accountable for their work and create a common set of working conditions across the organization.","Great people to work with, and most areas are fun.","Workloads are not evenly balanced, and there is much duplication.",3,2,4,"Finance",2019,1,FALSE,TRUE,1999,TRUE,"POSITIVE",0.99985671043396,"POSITIVE",0.999890685081482,"NEGATIVE",0.998926818370819,"POSITIVE",0.999328374862671,0.99985671043396,0.999890685081482,-0.998926818370819,0.999328374862671,"positive",0.872600615024567,"positive",0.982893168926239,"negative",0.589362680912018,"neutral",0.77176308631897,0.872600615024567,0.982893168926239,-0.589362680912018,0,0,0.725,0.275,0.2263,0,0.511,0.489,0.8255,0,1,0,0,0,0.884,0.116,0.2732,6,10,10,17
79018812,"2023-08-09",0,0,2023,9,"REGULAR",0,"POSITIVE","APPROVE","POSITIVE",5,5,4,4,"Great company, lots of opportunities.","Commonwealth Bank of Australia","Sydney","Product Owner","Embrace proven methods for project management, business management, business analysis, and general day-to-day problem-solving. Coach people in these ways so that skills are transferable, and everyone is ultimately uplifted.","Lots of opportunities, the company cares about its people and culture, and there are many resources available for consultation.","Frequent restructures lead to a loss of corporate knowledge and intelligence, forcing a restart from square one. In projects, there's a strong focus on meeting deadlines no matter what, but a lack of structured approach with proven techniques, sometimes favoring a 'whatever it takes' attitude over a measured approach.",4,4,4,"Finance",2023,0,FALSE,TRUE,2014,TRUE,"POSITIVE",0.999892354011536,"POSITIVE",0.999570310115814,"NEGATIVE",0.999719798564911,"POSITIVE",0.99969208240509,0.999892354011536,0.999570310115814,-0.999719798564911,0.99969208240509,"positive",0.980165719985962,"positive",0.975785791873932,"negative",0.631293296813965,"positive",0.74010294675827,0.980165719985962,0.975785791873932,-0.631293296813965,0.74010294675827,0,0.309,0.691,0.7717,0,0.752,0.248,0.6808,0.1,0.761,0.14,0.5045,0,0.924,0.076,0.3182,5,19,49,29
31830995,"2020-02-12",1,0,2018,4,"REGULAR",0,"NEUTRAL","NO_OPINION","NEGATIVE",5,5,3,1,"Constant flow of calls every day.","TD","Lexington, SC","IT Operations/Support Analyst","Give minorities and women a chance. It seems like only white men are perceived as good at or excelling in IT. Yelling at employees does not improve their performance.","Benefits are probably the only pro.","Rotating schedules, no downtime, open 24/7/365, and low pay for the amount of work.",4,1,2,"Finance",2020,1,FALSE,TRUE,2014,TRUE,"POSITIVE",0.998829662799835,"POSITIVE",0.894895076751709,"NEGATIVE",0.964737772941589,"NEGATIVE",0.999247968196869,0.998829662799835,0.894895076751709,-0.964737772941589,-0.999247968196869,"neutral",0.850272715091705,"positive",0.790751039981842,"neutral",0.686724245548248,"negative",0.721303164958954,0,0.790751039981842,0,-0.721303164958954,0,1,0,0,0,0.658,0.342,0.3818,0.341,0.659,0,-0.5719,0.064,0.643,0.292,0.8173,6,6,14,29
2229808,"2012-12-25",1,1,2012,4,"REGULAR",0,"NEGATIVE","DISAPPROVE","NEGATIVE",2,3,2,2,"Teller.","Wells Fargo","Miami, FL","Bank Teller","Stop micromanaging employees and making them feel their best isn't good enough. Understand that coworkers who lack work-life balance cannot perform at their best. For Florida stores or stores that closed at 2 p.m. on Saturday, hours were extended, but you are paying employees to do nothing because few customers are in stores. If the bank is open 5 days a week from 8 to 6, why stay open on Saturday until 4? Learn from other banks; they barely have customers at this time. Learn from Europe, where people conduct business early in the weekday, and their businesses are not negatively impacted.","The benefit package is great. There are many hardworking and skilled people who work there. You meet all kinds of people from every walk of life.","The bank is becoming a retail store, more concerned with sales goals than its customers. They disregard forcing old accounts into new ones by changing maintenance qualifications. Banking hours are unrealistic, as processing closes at 4 p.m., leaving workers little time for work-life balance. Sales goals are unrealistic; not all products suit everyone. For example, an 82-year-old customer who prefers in-person banking and has no internet knowledge will not use online banking, and it makes no sense to pressure them. If you don't meet prior week's goals, expect an extra early meeting to explain why, followed by a full shift. Retail and banking are different; customers don't need so many accounts. Wells Fargo has removed the joy of going to work with a smile, leading to daily overwork, stress, and job insecurity.",4,1,3,"Finance",2012,0,FALSE,TRUE,2008,TRUE,"POSITIVE",0.792658686637878,"POSITIVE",0.999879837036133,"NEGATIVE",0.998444736003876,"NEGATIVE",0.989091396331787,0.792658686637878,0.999879837036133,-0.998444736003876,-0.989091396331787,"neutral",0.813518226146698,"positive",0.973335146903992,"negative",0.697111904621124,"negative",0.661127984523773,0,0.973335146903992,-0.697111904621124,-0.661127984523773,0,1,0,0,0,0.772,0.228,0.7964,0.098,0.843,0.059,-0.577,0.046,0.905,0.049,0.3065,1,26,132,102
53821751,"2021-10-11",0,0,2018,2,"PART_TIME",0,"POSITIVE","APPROVE","POSITIVE",4,4,4,2,"Salary.","UPS","","Package Handler","","Job security, career growth, and team-involved work.","Long hours, limited paid time off, and intense labor.",4,4,5,"Transportation",2021,0,FALSE,TRUE,2016,TRUE,"POSITIVE",0.96619975566864,"POSITIVE",0.999143838882446,"NEGATIVE",0.995256125926971,"POSITIVE",0.748120903968811,0.96619975566864,0.999143838882446,-0.995256125926971,0.748120903968811,"neutral",0.817699730396271,"positive",0.717345952987671,"negative",0.701646685600281,"positive",0.401298612356186,0,0.717345952987671,-0.701646685600281,0.401298612356186,0,1,0,0,0,0.5,0.5,0.6124,0.186,0.686,0.127,-0.1531,0,0,0,0,1,7,9,0
43225503,"2021-02-28",0,0,2021,1,"PART_TIME",1,"NEUTRAL","NO_OPINION","NEGATIVE",2,2,5,3,"Cool place.","McDonald's","Anaheim, CA","Cashier","Pay more.","Decent atmosphere.","Money is too low to live.",2,2,2,"Hospitality",2021,0,FALSE,TRUE,2020,TRUE,"POSITIVE",0.999851942062378,"POSITIVE",0.999859213829041,"NEGATIVE",0.999530434608459,"NEGATIVE",0.978056192398071,0.999851942062378,0.999859213829041,-0.999530434608459,-0.978056192398071,"positive",0.93017715215683,"positive",0.931742370128632,"negative",0.682402729988098,"neutral",0.616547822952271,0.93017715215683,0.931742370128632,-0.682402729988098,0,0,0.303,0.697,0.3182,0,1,0,0,0.296,0.704,0,-0.2732,0.583,0.417,0,-0.1027,2,2,6,2
41838637,"2021-02-02",1,0,NA,4,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",3,5,4,2,"Good company.","Accenture","Minneapolis, MN","Technology Consultant","Give employees more formal training on key technologies.","Great people, meaningful projects, and the ability to learn new skills.","Very long hours and not much formal training.",3,4,4,"Professional Services",2021,1,FALSE,FALSE,2017,TRUE,"POSITIVE",0.99985146522522,"POSITIVE",0.999884724617004,"NEGATIVE",0.999611556529999,"POSITIVE",0.562333941459656,0.99985146522522,0.999884724617004,-0.999611556529999,0.562333941459656,"positive",0.9165358543396,"positive",0.972694396972656,"negative",0.772814691066742,"neutral",0.781923055648804,0.9165358543396,0.972694396972656,-0.772814691066742,0,0,0.256,0.744,0.4404,0,0.479,0.521,0.8271,0,1,0,0,0,1,0,0,2,11,8,8
51909585,"2021-08-31",1,0,2018,1,"CONTRACT",0,"NEUTRAL","NO_OPINION","NEGATIVE",2,3,3,1,"Beware inarticulate bosses.","Google","Mountain View, CA","Program Manager","Pay attention to those moving up the ladder who require management and collaboration training. Some, having 'grown up Google,' believe their way is the only way, which is highly unfortunate. With the right training, this could be avoided.","Some of the most intelligent and creative people I have ever worked with in my career.","Some of the most emotionally unintelligent people I have ever experienced. While I am very familiar with Agile environments, having a boss incapable of articulating goals without losing emotional disposition is unfortunately a norm here, even in the late 2000s.",1,1,2,"Technology",2021,1,FALSE,TRUE,2017,TRUE,"NEGATIVE",0.992742538452148,"POSITIVE",0.999871969223022,"NEGATIVE",0.937187433242798,"NEGATIVE",0.998505592346191,-0.992742538452148,0.999871969223022,-0.937187433242798,-0.998505592346191,"negative",0.637097358703613,"positive",0.979909479618073,"negative",0.905931234359741,"negative",0.599808871746063,-0.637097358703613,0.979909479618073,-0.905931234359741,-0.599808871746063,0,1,0,0,0,0.684,0.316,0.7548,0.207,0.746,0.047,-0.7607,0.169,0.831,0,-0.7264,3,16,40,38
64413550,"2022-05-19",0,0,2020,1,"PART_TIME",0,"POSITIVE","NO_OPINION","POSITIVE",3,4,3,4,"Bad pay but easy job","McDonald's","Vineland, NJ","Fry Cook","Increase pay","Not difficult unless you're getting rushed. Employee discount. Nice co-workers.","Low pay. Gets pretty boring at times.",3,3,3,"Hospitality",2022,0,FALSE,TRUE,2019,TRUE,"NEGATIVE",0.779617786407471,"POSITIVE",0.99532026052475,"NEGATIVE",0.999670386314392,"POSITIVE",0.996695041656494,-0.779617786407471,0.99532026052475,-0.999670386314392,0.996695041656494,"negative",0.860454678535461,"positive",0.8638836145401,"negative",0.901423275470734,"neutral",0.605047225952148,-0.860454678535461,0.8638836145401,-0.901423275470734,0,0.371,0.215,0.414,0.34,0,0.62,0.38,0.6007,0.483,0.25,0.267,-0.1531,0.378,0,0.622,0.2263,5,10,7,2
65714513,"2022-06-18",3,0,2022,2,"",0,"NEGATIVE","DISAPPROVE","NEGATIVE",2,5,3,4,"Great potential, does not deliver","RedEye Apps","","","","Great people, who are smart, friendly, and helpful. Great flexibility and work-life balance.","Does not appreciate its staff. Poor remuneration and career progression. Poor management of projects.",2,2,4,"Technology",2022,3,TRUE,TRUE,2020,TRUE,"NEGATIVE",0.998935759067535,"POSITIVE",0.999878525733948,"NEGATIVE",0.999802649021149,"POSITIVE",0.748120903968811,-0.998935759067535,0.999878525733948,-0.999802649021149,0.748120903968811,"negative",0.76424103975296,"positive",0.978401482105255,"negative",0.933673501014709,"positive",0.401298612356186,-0.76424103975296,0.978401482105255,-0.933673501014709,0.401298612356186,0,0.494,0.506,0.6249,0,0.266,0.734,0.9601,0.435,0.565,0,-0.8155,0,0,0,0,5,13,14,0
8418993,"2015-10-24",1,0,2015,20,"REGULAR",0,"NEGATIVE","APPROVE","POSITIVE",4,4,4,5,"IT Systems Administrator","ConocoPhillips","Houston, TX","Systems Administrator","Too big to listen. Too rich to care. Too absorbed to remember.","Work/family friendly schedule, great benefits, great pay, generally good people to work with.","Overwhelming number of meetings to discuss other meetings about the process by which to proceed with other meetings. Very little real ""desk-time"" to get anything done. Volatile E&P business doesn't add to long-term hope for a job.",5,1,2,"Energy/Mining",2015,1,FALSE,TRUE,1995,TRUE,"POSITIVE",0.926493465900421,"POSITIVE",0.999851226806641,"NEGATIVE",0.998810172080994,"NEGATIVE",0.995258986949921,0.926493465900421,0.999851226806641,-0.998810172080994,-0.995258986949921,"neutral",0.854194521903992,"positive",0.972923994064331,"negative",0.809438645839691,"negative",0.647886276245117,0,0.972923994064331,-0.809438645839691,-0.647886276245117,0,1,0,0,0.055,0.277,0.668,0.9477,0,0.893,0.107,0.4939,0,0.595,0.405,0.7783,3,13,37,12
48253635,"2021-06-12",0,0,2018,4,"REGULAR",0,"POSITIVE","APPROVE","POSITIVE",4,2,4,3,"Great Work Place","Bank of America","Charlotte, NC","Investment Banking Analyst","Better planning","Great pay, insurance, comfortable environment!","Long work hours and disorganization.",4,2,4,"Finance",2021,0,FALSE,TRUE,2014,TRUE,"POSITIVE",0.999871850013733,"POSITIVE",0.999865889549255,"NEGATIVE",0.999148726463318,"POSITIVE",0.990170657634735,0.999871850013733,0.999865889549255,-0.999148726463318,0.990170657634735,"positive",0.960065543651581,"positive",0.974717974662781,"negative",0.724523603916168,"neutral",0.482815265655518,0.960065543651581,0.974717974662781,-0.724523603916168,0,0,0.328,0.672,0.6249,0.126,0.18,0.693,0.807,0,1,0,0,0,0.256,0.744,0.4404,3,5,5,2
17270756,"2017-10-10",1,0,2017,6,"REGULAR",0,"POSITIVE","NO_OPINION","POSITIVE",5,3.5,4,3,"Commercial Director","GE","São Paulo, São Paulo","Business Management","You must like to live under pressure; it is a quarter-basis results company.","Integrity, training, inspiring leaders, technology, on-the-job training.","Many acquisitions and as a consequence, an imbalance of employee numbers. Different cultures at the same time. Matrix structure, long decision processes.",4,4,3,"Manufacturing",2017,1,FALSE,TRUE,2011,TRUE,"NEGATIVE",0.744931876659393,"POSITIVE",0.999773919582367,"NEGATIVE",0.987651228904724,"NEGATIVE",0.992421209812164,-0.744931876659393,0.999773919582367,-0.987651228904724,-0.992421209812164,"neutral",0.768495082855225,"positive",0.531845450401306,"negative",0.567747592926025,"negative",0.594113647937775,0,0.531845450401306,-0.567747592926025,-0.594113647937775,0,1,0,0,0,0.481,0.519,0.6597,0,1,0,0,0.14,0.701,0.159,0.0772,2,7,22,13
59024479,"2022-02-03",0,0,2021,4,"PART_TIME",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Horrible Job multiple OSHA violations","UPS","East Syracuse, NY","Supervisor","Follow the OSHA guidelines. Give people their 30-minute lunches. When equipment is broken, do not continue using it. Listen to your staff and their complaints. Buy something other than pizza to thank your employees.","No pros unless you like working intense, elongated hours with minuscule yearly raises, being given full-time responsibilities at part-time pay.","Safety comes last. Employees worked past exhaustion. Not OSHA compliant. Favoritism amongst employees to management. Union is bought out. Insanely extensive hours (mandatory, no notification 24 hours in advance).",1,1,1,"Transportation",2022,0,FALSE,TRUE,2017,TRUE,"NEGATIVE",0.999605596065521,"NEGATIVE",0.995865345001221,"NEGATIVE",0.998310089111328,"NEGATIVE",0.996745944023132,-0.999605596065521,-0.995865345001221,-0.998310089111328,-0.996745944023132,"negative",0.945241093635559,"neutral",0.581417441368103,"negative",0.838149726390839,"neutral",0.549858689308167,-0.945241093635559,0,-0.838149726390839,0,0.697,0.303,0,-0.7845,0.154,0.684,0.162,0.0516,0.181,0.699,0.119,-0.2773,0.148,0.789,0.064,-0.5106,5,20,29,34
23588669,"2018-11-27",11,0,2018,4,"REGULAR",0,"NEGATIVE","APPROVE","NEGATIVE",1,3,1,1,"A Mess","Tesla","Baltimore, MD","Energy Advisor","Good luck.","You feel cool wearing a Tesla logo.","Working at Tesla was a nightmare; the stress was insurmountable. It was a chaotic, hostile environment. Every quarter they were changing our compensation or job requirements. A lot of things didn't seem legal as it pertained to how they were changing things. The most incompetent employees were promoted, especially to director. This then had a domino effect on the rest of the employees. Most of the time, no one knew what was going on, and the worst part of it was how the customers were being handled with gross neglect. As a female employee, it was very apparent that women were not respected in the workplace and were not given the same opportunities as their male counterparts. Overall, Tesla seems like a cool company that's trying to change the world, but the reality is it is a giant, chaotic mess. One bad decision after another.",1,1,1,"Manufacturing",2018,11,FALSE,TRUE,2014,TRUE,"NEGATIVE",0.99980217218399,"POSITIVE",0.9994957447052,"NEGATIVE",0.99969756603241,"POSITIVE",0.999803245067596,-0.99980217218399,0.9994957447052,-0.99969756603241,0.999803245067596,"negative",0.661860108375549,"positive",0.795344948768616,"negative",0.911574721336365,"positive",0.896321058273315,-0.661860108375549,0.795344948768616,-0.911574721336365,0.896321058273315,0.714,0.286,0,-0.3612,0,0.723,0.277,0.3182,0.189,0.768,0.043,-0.9696,0,0,1,0.7096,2,7,145,2
